"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UQRSBW7S","journalArticle","2015","Damiano, Luisa; Dumouchel, Paul; Lehmann, Hagen","Towards Human-Robot Affective Co-evolution Overcoming Oppositions in Constructing Emotions and Empathy","Int J of Soc Robotics International Journal of Social Robotics","","1875-4791","","","This article deals with contemporary research aimed at building emotional and empathic robots, and gives an overview of the field focusing on its main characteristics and ongoing transformations. It interprets the latter as precursors to a paradigmatic transition that could significantly change our social ecologies. This shift consists in abandoning the classical view of emotions as essentially individual states, and developing a relational view of emotions, which, as we argue, can create genuinely new emotional and empathic processes—dynamics of “human-robot” affective coordination supporting the development of mixed (human-robot) ecologies.","2015","2021-02-15 22:17:28","2021-02-15 22:17:28","","7-18","","1","7","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 5778625323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LEWL2AN8","journalArticle","2020","","The Role of Personality Factors and Empathy in the Acceptance and Performance of a Social Robot for Psychometric Evaluations","Robotics","","2218-6581","","","Research and development in socially assistive robotics have produced several novel applications in the care of senior people. However, some are still unexplored such as their use as psychometric tools allowing for a quick and dependable evaluation of human users’ intellectual capacity. To fully exploit the application of a social robot as a psychometric tool, it is necessary to account for the users’ factors that might influence the interaction with a robot and the evaluation of user cognitive performance. To this end, we invited senior participants to use a prototype of a robot-led cognitive test and analyzed the influence of personality traits and user’s empathy on the cognitive performance and technology acceptance. Results show a positive influence of a personality trait, the “openness to experience”, on the human-robot interaction, and that other factors, such as anxiety, trust, and intention to use, are influencing technology acceptance and correlate the evaluation by psychometric tests.","2020","2021-02-15 22:17:28","2021-02-15 22:17:28","","","","39","9","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8615609583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4V8FXSE","journalArticle","2020","de Kervenoael, Ronan; Hasan, Rajibul; Schwob, Alexandre; Goh, Edwin","Leveraging human-robot interaction in hospitality services: Incorporating the role of perceived value, empathy, and information sharing into visitors’ intentions to use social robots","JTMA Tourism Management","","0261-5177","","","Social robots have become pervasive in the tourism and hospitality service environments. The empirical understanding of the drivers of visitors' intentions to use robots in such services has become an urgent necessity for their sustainable deployment. Certainly, using social androids within hospitality services requires organisations' attentive commitment to value creation and fulfilling service quality expectations. In this paper, via structural equation modelling (SEM) and semi-structured interviews with managers, we conceptualise and empirically test visitors' intentions to use social robots in hospitality services. With data collected in Singapore's hospitality settings, we found visitors' intentions to use social robots stem from the effects of technology acceptance variables, service quality dimensions leading to perceived value, and two further dimensions from human robot interaction (HRI): empathy and information sharing. Analysis of these dimensions' importance provides a deeper understanding of novel opportunities managers may take advantage of to position social robot-delivered services in tourism and hospitality strategies.","2020","2021-02-15 22:17:42","2021-02-15 22:17:42","","","","","78","","","Leveraging human-robot interaction in hospitality services","","","","","","","English","","","","","Open WorldCat","","OCLC: 8524221774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YY73XNY","journalArticle","2019","Johanson DL; Ahn HS; MacDonald BA; Ahn BK; Lim J; Hwang E; Sutherland CJ; Broadbent E","The Effect of Robot Attentional Behaviors on User Perceptions and Behaviors in a Simulated Health Care Interaction: Randomized Controlled Trial.","Journal of medical Internet research","","1439-4456","","","BACKGROUND: For robots to be effectively used in health applications, they need to display appropriate social behaviors. A fundamental requirement in all social interactions is the ability to engage, maintain, and demonstrate attention. Attentional behaviors include leaning forward, self-disclosure, and changes in voice pitch. OBJECTIVE: This study aimed to examine the effect of robot attentional behaviors on user perceptions and behaviors in a simulated health care interaction. METHODS: A parallel randomized controlled trial with a 1:1:1:1 allocation ratio was conducted. We randomized participants to 1 of 4 experimental conditions before engaging in a scripted face-to-face interaction with a fully automated medical receptionist robot. Experimental conditions included a self-disclosure condition, voice pitch change condition, forward lean condition, and neutral condition. Participants completed paper-based postinteraction measures relating to engagement, perceived robot attention, and perceived robot empathy. We video recorded interactions and coded for participant attentional behaviors. RESULTS: A total of 181 participants were recruited from the University of Auckland. Participants who interacted with the robot in the forward lean and self-disclosure conditions found the robot to be significantly more stimulating than those who interacted with the robot in the voice pitch or neutral conditions (P=.03). Participants in the forward lean, self-disclosure, and neutral conditions found the robot to be significantly more interesting than those in the voice pitch condition (P<.001). Participants in the forward lean and self-disclosure conditions spent significantly more time looking at the robot than participants in the neutral condition (P<.001). Significantly, more participants in the self-disclosure condition laughed during the interaction (P=.01), whereas significantly more participants in the forward lean condition leant toward the robot during the interaction (P<.001). CONCLUSIONS: The use of self-disclosure and forward lean by a health care robot can increase human engagement and attentional behaviors. Voice pitch changes did not increase attention or engagement. The small effects with regard to participant perceptions are potentially because of the limitations in self-report measures or a lack of comparison for most participants who had never interacted with a robot before. Further research could explore the use of self-disclosure and forward lean using a within-subjects design and in real health care settings.","2019","2021-02-15 22:17:42","2021-02-15 22:17:42","","","","10","21","","","The Effect of Robot Attentional Behaviors on User Perceptions and Behaviors in a Simulated Health Care Interaction","","","","","","","English","","","","","Open WorldCat","","OCLC: 8270511494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JK8D4XHK","journalArticle","2019","","Embodiment into a robot increases its acceptability","Scientific Reports","","2045-2322","","","Abstract Recent studies have shown how embodiment induced by multisensory bodily interactions between individuals can positively change social attitudes (closeness, empathy, racial biases). Here we use a simple neuroscience-inspired procedure to beam our human subjects into one of two distinct robots and demonstrate how this can readily increase acceptability and social closeness to that robot. Participants wore a Head Mounted Display tracking their head movements and displaying the 3D visual scene taken from the eyes of a robot which was positioned in front of a mirror and piloted by the subjects’ head movements. As a result, participants saw themselves as a robot. When participant’ and robot’s head movements were correlated, participants felt that they were incorporated into the robot with a sense of agency. Critically, the robot they embodied was judged more likeable and socially closer. Remarkably, we found that the beaming experience with correlated head movements and corresponding sensation of embodiment and social proximity, was independent of robots’ humanoid’s appearance. These findings not only reveal the ease of body-swapping, via visual-motor synchrony, into robots that do not share any clear human resemblance, but they may also pave a new way to make our future robotic helpers socially acceptable.","2019","2021-02-15 22:17:42","2021-02-15 22:17:42","","1-10","","1","9","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8186515654","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V5DIN8D6","journalArticle","2019","Ventre-Dominey, J; Gibert, G; Bosse-Platiere, M; Farnè, A; Dominey, P. F; Pavani, F","Embodiment into a robot increases its acceptability","Sci Rep Scientific Reports","","","","","Recent studies have shown how embodiment induced by multisensory bodily interactions between individuals can positively change social attitudes (closeness, empathy, racial biases). Here we use a simple neuroscience-inspired procedure to beam our human subjects into one of two distinct robots and demonstrate how this can readily increase acceptability and social closeness to that robot. Participants wore a Head Mounted Display tracking their head movements and displaying the 3D visual scene taken from the eyes of a robot which was positioned in front of a mirror and piloted by the subjects’ head movements. As a result, participants saw themselves as a robot. When participant’ and robot’s head movements were correlated, participants felt that they were incorporated into the robot with a sense of agency. Critically, the robot they embodied was judged more likeable and socially closer. Remarkably, we found that the beaming experience with correlated head movements and corresponding sensation of embodiment and social proximity, was independent of robots’ humanoid’s appearance. These findings not only reveal the ease of body-swapping, via visual-motor synchrony, into robots that do not share any clear human resemblance, but they may also pave a new way to make our future robotic helpers socially acceptable.","2019","2021-02-15 22:17:42","2021-02-15 22:17:42","","1-10","","1","9","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8175853278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NM52RJHM","journalArticle","2019","Ventre-Dominey J; Gibert G; Bosse-Platiere M; Farnè A; Dominey PF; Pavani F","Embodiment into a robot increases its acceptability.","Scientific reports","","","","","Recent studies have shown how embodiment induced by multisensory bodily interactions between individuals can positively change social attitudes (closeness, empathy, racial biases). Here we use a simple neuroscience-inspired procedure to beam our human subjects into one of two distinct robots and demonstrate how this can readily increase acceptability and social closeness to that robot. Participants wore a Head Mounted Display tracking their head movements and displaying the 3D visual scene taken from the eyes of a robot which was positioned in front of a mirror and piloted by the subjects' head movements. As a result, participants saw themselves as a robot. When participant' and robot's head movements were correlated, participants felt that they were incorporated into the robot with a sense of agency. Critically, the robot they embodied was judged more likeable and socially closer. Remarkably, we found that the beaming experience with correlated head movements and corresponding sensation of embodiment and social proximity, was independent of robots' humanoid's appearance. These findings not only reveal the ease of body-swapping, via visual-motor synchrony, into robots that do not share any clear human resemblance, but they may also pave a new way to make our future robotic helpers socially acceptable.","2019","2021-02-15 22:17:42","2021-02-15 22:17:42","","","","1","9","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8176132738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZIVZIQV","journalArticle","2015","Tisseron, Serge; Tordo, Frédéric; Baddoura, Ritta","Testing Empathy with Robots: A Model in Four Dimensions and Sixteen Items","Int J of Soc Robotics International Journal of Social Robotics","","1875-4791","","","The four-dimensional model of empathy presented in this paper addresses human-human, human-avatar and human-robot interaction, and aims at better understanding the specificities of the empathy that humans might develop towards robots. Its first dimension is auto-empathy and refers to an empathetic relationship with oneself: how can a human directing a robot expand the various components of empathy he feels for himself to this robot? The second is direct empathy: what does a human attribute to a robot in terms of thoughts, emotions, action potentials or even altruism, on the model of what he imagines and attributes to himself? The third dimension is reciprocal empathy that consists of thinking that a robot is able to identify with me, feel or guess my emotions and thoughts, anticipate my actions and wear me assistance if necessary. Finally, the fourth dimension, intersubjective empathy, is about thinking and imagining that a robot can inform me of things - emotions, thoughts that I am likely to experience- that I do not know about myself. Each of these four dimensions includes four different components: (1) Action (empathy of action), (2) Emotion (emotional empathy), (3) Cognition (cognitive empathy) and (4) Assistance (empathy of assistance). This theoretical model of empathy in four dimensions and four components defines sixteen items whose relevance will be tested in the near future through comparative experimental research involving human-human and human-robot interaction.","2015","2021-02-15 22:17:42","2021-02-15 22:17:42","","97-102","","1","7","","","Testing Empathy with Robots","","","","","","","English","","","","","Open WorldCat","","OCLC: 5778625970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UX95F9IZ","journalArticle","2017","De Carolis, Berardina; Ferilli, Stefano; Palestra, Giuseppe","Simulating empathic behavior in a social assistive robot","Multimed Tools Appl Multimedia Tools and Applications : An International Journal","","1380-7501","","","When used as an interface in the context of Ambient Assisted Living (AAL), a social robot should not just provide a task-oriented support. It should also try to establish a social empathic relation with the user. To this aim, it is crucial to endow the robot with the capability of recognizing the user’s affective state and reason on it for triggering the most appropriate communicative behavior. In this paper we describe how such an affective reasoning has been implemented in the NAO robot for simulating empathic behaviors in the context of AAL. In particular, the robot is able to recognize the emotion of the user by analyzing communicative signals extracted from speech and facial expressions. The recognized emotion allows triggering the robot’s affective state and, consequently, the most appropriate empathic behavior. The robot’s empathic behaviors have been evaluated both by experts in communication and through a user study aimed at assessing the perception and interpretation of empathy by elderly users. Results are quite satisfactory and encourage us to further extend the social and affective capabilities of the robot.","2017","2021-02-15 22:17:42","2021-02-15 22:17:42","","5073-5094","","4","76","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 6987078628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2Q45DKKK","journalArticle","2017","Rouaix N; Retru-Chavastel L; Rigaud AS; Monnet C; Lenoir H; Pino M","Affective and Engagement Issues in the Conception and Assessment of a Robot-Assisted Psychomotor Therapy for Persons with Dementia.","Frontiers in psychology","","1664-1078","","","The interest in robot-assisted therapies (RAT) for dementia care has grown steadily in recent years. However, RAT using humanoid robots is still a novel practice for which the adhesion mechanisms, indications and benefits remain unclear. Also, little is known about how the robot's behavioral and affective style might promote engagement of persons with dementia (PwD) in RAT. The present study sought to investigate the use of a humanoid robot in a psychomotor therapy for PwD. We examined the robot's potential to engage participants in the intervention and its effect on their emotional state. A brief psychomotor therapy program involving the robot as the therapist's assistant was created. For this purpose, a corpus of social and physical behaviors for the robot and a ""control software"" for customizing the program and operating the robot were also designed. Particular attention was given to components of the RAT that could promote participant's engagement (robot's interaction style, personalization of contents). In the pilot assessment of the intervention nine PwD (7 women and 2 men, M age = 86 y/o) hospitalized in a geriatrics unit participated in four individual therapy sessions: one classic therapy (CT) session (patient- therapist) and three RAT sessions (patient-therapist-robot). Outcome criteria for the evaluation of the intervention included: participant's engagement, emotional state and well-being; satisfaction of the intervention, appreciation of the robot, and empathy-related behaviors in human-robot interaction (HRI). Results showed a high constructive engagement in both CT and RAT sessions. More positive emotional responses in participants were observed in RAT compared to CT. RAT sessions were better appreciated than CT sessions. The use of a social robot as a mediating tool appeared to promote the involvement of PwD in the therapeutic intervention increasing their immediate wellbeing and satisfaction.","2017","2021-02-15 22:17:42","2021-02-15 22:17:42","","","","","8","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 7088352818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GX2YW6VS","journalArticle","2020","Trost MJ; Chrysilla G; Gold JI; Matarić M","Socially-Assistive Robots Using Empathy to Reduce Pain and Distress during Peripheral IV Placement in Children.","Pain research & management","","1203-6765","","","Objectives: Socially-assistive robots (SAR) have been used to reduce pain and distress in children in medical settings. Patients who perceive empathic treatment have increased satisfaction and improved outcomes. We sought to determine if an empathic SAR could be developed and used to decrease pain and fear associated with peripheral IV placement in children. Methods: We conducted a pilot study of children receiving IV placement. Participating children were randomized to interact with (1) no robot, or a commercially available 3D printed humanoid SAR robot programmed with (2) empathy or (3) distraction conditions. Children and parents completed demographic surveys, and children used an adapted validated questionnaire to rate the robot's empathy on an 8-point Likert scale. Survey scores were compared by the t-test or chi-square test. Pain and fear were measured by self-report using the FACES and FEAR scales, and video tapes were coded using the CHEOPS and FLACC. Scores were compared using repeated measures 2-way ANOVA. This trial is registered with NCT02840942. Results: Thirty-one children with an average age of 9.6 years completed the study. For all measures, mean pain and fear scores were lowest in the empathy group immediately before and after IV placement. Children were more likely to attribute characteristics of empathy to the empathic condition (Likert score 7.24 v. 4.70; p=0.012) and to report that having the empathic vs. distraction robot made the IV hurt less (7.45 vs. 4.88; p=0.026). Conclusions: Children were able to identify SAR designed to display empathic characteristics and reported it helped with IV insertion pain and fear. Mean scores of self-reported or objective pain and fear scales were the lowest in the empathy group and the highest in the distraction condition before and after IV insertion. This result suggests empathy improves SAR functionality when used for painful medical procedures and informs future research into SAR for pain management.","2020","2021-02-15 22:17:42","2021-02-15 22:17:42","","","","","2020","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8585130163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J666V68B","journalArticle","2014","Rosenthal-von der Pütten, Astrid M; Schulte, Frank P; Eimler, Sabrina C; Sobieraj, Sabrina; Hoffmann, Laura; Maderwald, Stefan; Brand, Matthias; Krämer, Nicole C","Investigations on empathy towards humans and robots using fMRI","CHB Computers in Human Behavior","","0747-5632","","","• We examine emotional reactions and empathy towards robots and humans using fMRI. • Overall HHI and HRI elicit similar neural activation patterns in limbic structures. • Abusive HHI results in more neural activation than abusive HRI. • Self-report findings regarding participant’s emotional states support fMRI results.<br>Although robots are starting to enter into our professional and private lives, little is known about the emotional effects they elicit. In line with the Media Equation, humans may react towards robots as they do towards humans, making it all the more important to carefully investigate the preconditions and consequences of contact with robots. Based on assumptions on the socialness of reactions towards robots, we conducted a study that provides further insights into the question of whether humans show emotional reactions towards a robot and whether these reactions differ from those towards a human. To explore emotionality in human-robot interaction we conducted an fMRI study (<b>n</b> = 14). Participants were presented videos showing a human, a robot and an inanimate object, being treated in either an affectionate or in a violent way. Self-reported emotional states and functional imaging data revealed that participants indeed reacted emotionally when seeing the affectionate and violent videos. While no different neural activation patterns emerged for the affectionate interaction towards both, the robot and the human, we found differences in neural activity when comparing only the videos showing abusive behavior indicating that participants experience more emotional distress and show negative empathetic concern for the human in the abuse condition. This was supported by similar findings with regard to participant’s self-reported emotional states.","2014","2021-02-15 22:17:42","2021-02-15 22:17:42","","201-212","","","33","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 5900044979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AN9PRN6L","journalArticle","2011","Mazzei D; Lazzeri N; Billeci L; Igliozzi R; Mancini A; Ahluwalia A; Muratori F; De Rossi D","Development and evaluation of a social robot platform for therapy in autism.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference","","","","","People with ASD (Autism Spectrum Disorders) have difficulty in managing interpersonal relationships and common life social situations. A modular platform for Human Robot Interaction and Human Machine Interaction studies has been developed to manage and analyze therapeutic sessions in which subjects are driven by a psychologist through simulated social scenarios. This innovative therapeutic approach uses a humanoid robot called FACE capable of expressing and conveying emotions and empathy. Using FACE as a social interlocutor the psychologist can emulate real life scenarios where the emotional state of the interlocutor is adaptively adjusted through a semi closed loop control algorithm which uses the ASD subject's inferred ""affective"" state as input. Preliminary results demonstrate that the platform is well accepted by ASDs and can be consequently used as novel therapy for social skills training.","2011","2021-02-15 22:17:55","2021-02-15 22:17:55","","4515-8","","","2011","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 776527824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VLTIF6HH","journalArticle","2020","Pepito JA; Ito H; Betriana F; Tanioka T; Locsin RC","Intelligent humanoid robots expressing artificial humanlike empathy in nursing situations.","Nursing philosophy : an international journal for healthcare professionals","","1466-7681","","","Intelligent humanoid robots (IHRs) are becoming likely to be integrated into nursing practice. However, a proper integration of IHRs requires a detailed description and explanation of their essential capabilities, particularly regarding their competencies in replicating and portraying emotive functions such as empathy. Existing humanoid robots can exhibit rudimentary forms of empathy; as these machines slowly become commonplace in healthcare settings, they will be expected to express empathy as a natural function, rather than merely to portray artificial empathy as a replication of human empathy. This article works with a twofold purpose: firstly, to consider the impact of artificial empathy in nursing and, secondly, to describe the influence of Affective Developmental Robotics (ADR) in anticipation of the empathic behaviour presented by artificial humanoid robots. The ADR has demonstrated that it can be one means by which humanoid nurse robots can achieve expressions of more relatable artificial empathy. This will be one of the vital models for intelligent humanoid robots currently in nurse robot development for the healthcare industry. A discussion of IHRs demonstrating artificial empathy is critical to nursing practice today, particularly in healthcare settings dense with technology.","2020","2021-02-15 22:17:55","2021-02-15 22:17:55","","","","4","21","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8885013400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"349H7JIN","journalArticle","2019","Rincon, Jaime A; Costa, Angelo; Novais, Paulo; Julian, Vicente; Carrascosa, Carlos","A new emotional robot assistant that facilitates human interaction and persuasion","Knowl Inf Syst Knowledge and Information Systems : An International Journal","","0219-1377","","","The development of robots that are truly sociable requires understanding how human interactions can be applied to the interaction between humans and robots. A sociable robot must be able to interact with people taking into account aspects like verbal and non-verbal communications (emotions, postures, gestures). This work presents a social robot which main goal is to provide assistance to older people in carrying out their daily activities (through suggestions or reminders). In addition, the robot presents non-verbal communications like perceiving emotions and displaying human identifiable emotions in order to express empathy. A prototype of the robot is being tested in a daycare center in the northern area of Portugal.","2019","2021-02-15 22:17:55","2021-02-15 22:17:55","","363-383","","1","60","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8179681335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAD7359N","journalArticle","2013","Kühnlenz, Barbara; Sosnowski, Stefan; Buß, Malte; Wollherr, Dirk; Kühnlenz, Kolja; Buss, Martin","Increasing Helpfulness towards a Robot by Emotional Adaption to the User","Int J of Soc Robotics International Journal of Social Robotics","","1875-4791","","","This article describes an emotional adaption approach to proactively trigger increased helpfulness towards a robot in task-related human-robot interaction (HRI). Based on social-psychological predictions of human behavior, the approach aims at inducing empathy, paired with a feeling of similarity in human users towards the robot. This is achieved by two differently expressed emotional control variables: by an explicit statement of similarity before task-related interaction, and implicitly expressed by adapting the emotional state of the robot to the mood of the human user, such that the current values of the human mood in the dimensions of pleasure, arousal, and dominance (PAD) are matched. The thereby shifted emotional state of the robot serves as a basis for the generation of task-driven emotional facial- and verbal expressions, employed to induce and sustain high empathy towards the robot throughout the interaction. The approach is evaluated in a user study utilizing an expressive robot head. The effectiveness of the approach is confirmed by significant experimental results. An analysis of the individual components of the approach reveals significant effects of explicit emotional adaption on helpfulness, as well as on the HRI-key concepts anthropomorphism and animacy.","2013","2021-02-15 22:17:55","2021-02-15 22:17:55","","457-476","","4","5","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 5660019419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EDEI8SKV","journalArticle","2021","Chang W; Wang H; Yan G; Lu Z; Liu C; Hua C","EEG based functional connectivity analysis of human pain empathy towards humans and robots.","Neuropsychologia","","0028-3932","","","Humans can show emotional reactions toward humanoid robots, such as empathy. Previous neuroimaging studies have indicated that neural responses of empathy for others' pain are modulated by an early automatic emotional sharing and a late controlled cognitive evaluation process. Recent studies about pain empathy for robots found humans present similar empathy process towards humanoid robots under painful stimuli as well as to humans. However, the whole-brain functional connectivity and the spatial dynamics of neural activities underlying empathic processes are still unknown. In the present study, the functional connectivity was investigated for ERPs recorded from 18 healthy adults who were presented with pictures of human hand and robot hand under painful and non-painful situations. Functional brain networks for both early and late empathy responses were constructed and a new parameter, empathy index (EI), was proposed to represent the empathy ability of humans quantitatively. We found that the mutual dependences between early ERP components was significantly decreased, but for the late components, there were no significant changes. The mutual dependences for human hand stimuli were larger than to robot hand stimuli for early components, but not for late components. The connectivity weights for early components were larger than late components. EI value shows significant difference between painful and non-painful stimuli, indicating it is a good indicator to represent the empathy of humans. This study enriches our understanding of the neurological mechanisms implicated in human empathy, and provides evidence of functional connectivity for both early and late responses of pain empathy towards humans and robots.","2021","2021-02-15 22:17:55","2021-02-15 22:17:55","","","","","151","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8738882970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZI8QVV9","journalArticle","2020","Björling EA; Thomas K; Rose EJ; Cakmak M","Exploring Teens as Robot Operators, Users and Witnesses in the Wild.","Frontiers in robotics and AI","","","","","As social robots continue to show promise as assistive technologies, the exploration of appropriate and impactful robot behaviors is key to their eventual success. Teens are a unique population given their vulnerability to stress leading to both mental and physical illness. Much of teen stress stems from school, making the school environment an ideal location for a stress reducing technology. The goal of this mixed-methods study was to understand teens' operation of, and responsiveness to, a robot only capable of movement compared to a robot only capable of speech. Stemming from a human-centered approach, we introduce a Participatory Wizard of Oz (PWoz) interaction method that engaged teens as operators, users, and witnesses in a uniquely transparent interaction. In this paper, we illustrate the use of the PWoz interaction method as well as how it helps identify engaging robot interactions. Using this technique, we present results from a study with 62 teens that includes details of the complexity of teen stress and a significant reduction in negative attitudes toward robots after interactions. We analyzed the teens' interactions with both the verbal and non-verbal robots and identified strong themes of (1) authenticity, (2) empathy, (3) emotional engagement, and (4) imperfection creates connection. Finally, we reflect on the benefits and limitations of the PWoz method and our study to identify next steps toward the design and development of our social robot.","2020","2021-02-15 22:17:55","2021-02-15 22:17:55","","","","","7","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8894905271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WAM94TL8","journalArticle","2013","Niculescu, Andreea; van Dijk, Betsy; Nijholt, Anton; Li, Haizhou; See, Swee Lan","Making Social Robots More Attractive: The Effects of Voice Pitch, Humor and Empathy","Int J of Soc Robotics International Journal of Social Robotics","","1875-4791","","","In this paper we explore how simple auditory/verbal features of the spoken language, such as voice characteristics (pitch) and language cues (empathy/humor expression) influence the quality of interaction with a social robot receptionist. For our experiment two robot characters were created: Olivia, the more extrovert, exuberant, and humorous robot with a higher voice pitch and Cynthia, the more introvert, calmer and more serious robot with a lower voice pitch. Our results showed that the voice pitch seemed to have a strong influence on the way users rated the overall interaction quality, as well as the robot’s appeal and overall enjoyment. Further, the humor appeared to improve the users’ perception of task enjoyment, robot personality and speaking style while the empathy showed effects on the way users evaluated the robot’s receptive behavior and the interaction ease. With our study, we would like to stress in particular the importance of voice pitch in human robot interaction and to encourage further research on this topic.","2013","2021-02-15 22:17:55","2021-02-15 22:17:55","","171-191","","2","5","","","Making Social Robots More Attractive","","","","","","","English","","","","","Open WorldCat","","OCLC: 5660024121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2AX8TN9L","journalArticle","2016","","Appearance of a Robot Affects the Impact of itsBehaviour on Perceived Trustworthiness andEmpathy","Paladyn: Journal of Behavioral Robotics","","2081-4836","","","An increasing number of companion robots havestarted reaching the public in the recent years. Theserobots vary in their appearance and behavior. Since thesetwo factors can have an impact on lasting human-robotrelationships, it is important to understand their effect forcompanion robots.We have conducted an experiment thatevaluated the impact of a robot’s appearance and its behaviourin repeated interactions on its perceived empathy,trustworthiness and anxiety experienced by a human. Theresults indicate that a highly humanlike robot is perceivedas less trustworthy and empathic than a more machinelikerobot. Moreover, negative behaviour of a machinelikerobot reduces its trustworthiness and perceived empathystronger than for highly humanlike robot. In addition, wefound that a robot which disapproves of what a humansays can induce anxiety felt towards its communicationcapabilities. Our findings suggest that more machinelikerobots can be more suitable as companions than highlyhumanlike robots. Moreover, a robot disagreeing with ahuman interaction partner should be able to provide feedbackon its understanding of the partner’s message in orderto reduce her anxiety.","2016","2021-02-15 22:17:55","2021-02-15 22:17:55","","","","","7","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 7180210175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
