"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"I95F7R5S","journalArticle","2020","Kumar, Mohan; Khatri, Sunil Kumar; Mohammadian, Masoud","Breast cancer identification and prognosis with machine learning techniques - An elucidative review","Journal of Interdisciplinary Mathematics","","0972-0502","","","Cancer is the principle wellspring of death around the globe with 2.09 million cases so far in 2018 [1]. Around 627000 deaths accounting to 6.6% are caused because of female breast cancer and it ranks five amongst the list of top causes for deaths, the prime reason being prognosis being favorable in developed countries. The timely empathy of breast cancer further makes the process of prognosis better hence improving the rates of survival, because this will indorse on time treatment which is given clinically to patients. When the classification is done in an accurate way for malignant and benign tumours, it stops the suffering of patients with excessive ailments. The best possible recognizable proof of breast cancer disease and the process of characterizing into benign and malignant groups is that the main concern of a ton of investigation and research. When thrown light on its particular advantages in significant alternatives recognition from the datasets of entangled breast cancer, the generally perceived option is Machine Learning, because of the philosophy of determination in breast cancer to arrange pattern and forecast modelling. This paper will in general, survey machine learning and assessment of this particular paper, WBCD: Wisconsin Breast Cancer Database has been used as the benchmark dataset.","2020","2021-05-19 13:02:23","2021-05-19 13:02:23","","503-521","","2","23","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8593327422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VY5N5H2T","journalArticle","2019","Bridge P; Bridge R","Artificial Intelligence in Radiotherapy: A Philosophical Perspective.","Journal of medical imaging and radiation sciences","","1939-8654","","","The increasing uptake of machine learning solutions for segmentation and planning leaves no doubt that artificial intelligence (AI) will soon be providing input into a range of radiotherapy procedures. Although this promises to deliver increased speed and accuracy, the future role of AI in relation to radiotherapy should be thought through carefully. There is currently a gap between published developments and widespread adoption, which provides some space to prepare the workforce and to consider the implications on practice. It is rare to find philosophical input into a medical journal, but the advent of AI makes this perspective increasingly important. Philosophical insight can help explore the potential impact of AI, in particular, on human creativity and oversight. Without this perspective, we run the risk of focusing solely on the immediate logistical impact on patients and departments. This commentary identifies three key aspects of radiotherapy that the authors feel would suffer most under AI control: creativity, innovation, and patient safety, which all demand uniquely human attributes. The article also provides insight from a philosophical perspective with regard to human consciousness, ethics, and empathy. Philosophically we should, perhaps, retain ethical concerns about the widening role of AI in radiotherapy beyond simple quantitative interpretation and image processing. As developments continue, we have time to determine how our roles will evolve and to establish a framework for ensuring appropriate human input into patient care. Most importantly, we must start to embed a philosophical approach to adoption of AI technology from the outset if we are to prepare ourselves for the challenge that lies ahead.","2019","2021-05-19 13:02:23","2021-05-19 13:02:23","","27","","4","50","","","Artificial Intelligence in Radiotherapy","","","","","","","English","","","","","Open WorldCat","","OCLC: 8270569034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67CZRAFC","journalArticle","2020","Liao, Jing; Hansen, Preben; Chai, Chunlei","A framework of artificial intelligence augmented design support","Human-Computer Interaction","","0737-0024","","","Recent advances in Artificial Intelligence raise interest in its participation in design activity, which is commonly considered to be complex and human-dominated. In this work, we aim to examine AI roles in early design stages. The human ideation components and design tools related to AI are discussed in a framework of AI-augmented design support. The framework develops a hierarchy of design cognition (basis), approaches and principles. The cognitive models are constructed in an empirical study of 30 designers (26 for analysis, 4 for pilot study) by concurrent Think-Aloud protocol and behavior analysis. The process of producing new design ideas is explained by a transparent analysis of designers’ language and behaviors. Three strategies to organize cognitive activities in design ideation are summarized: develop structured consideration, relate to a scenario, and stick-to designing. These strategies suggest AI could act as (1) representation creation, (2) empathy trigger and (3) engagement, in principles of “knowledge-driven” and “decompose-and-integrate”. The design support with AI provides new perspectives on computer-based design tools that limit to well-defined design variables. The framework is built on a generic notion of design activity and “mimic” human design rationales, expected to benefit research of domain-independent computational design supports and cognitive supports.","2020","2021-05-19 13:02:23","2021-05-19 13:02:23","","511-544","","5-6","35","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8655477362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ACN7QZHM","journalArticle","2019","Imel ZE; Pace BT; Soma CS; Tanana M; Hirsch T; Gibson J; Georgiou P; Narayanan S; Atkins DC","Design feasibility of an automated, machine-learning based feedback system for motivational interviewing.","Psychotherapy (Chicago, Ill.)","","0033-3204","","","Direct observation of psychotherapy and providing performance-based feedback is the gold-standard approach for training psychotherapists. At present, this requires experts and training human coding teams, which is slow, expensive, and labor intensive. Machine learning and speech signal processing technologies provide a way to scale up feedback in psychotherapy. We evaluated an initial proof of concept automated feedback system that generates motivational interviewing quality metrics and provides easy access to other session data (e.g., transcripts). The system automatically provides a report of session-level metrics (e.g., therapist empathy) and therapist behavior codes at the talk-turn level (e.g., reflections). We assessed usability, therapist satisfaction, perceived accuracy, and intentions to adopt. A sample of 21 novice (n = 10) or experienced (n = 11) therapists each completed a 10-min session with a standardized patient. The system received the audio from the session as input and then automatically generated feedback that therapists accessed via a web portal. All participants found the system easy to use and were satisfied with their feedback, 83% found the feedback consistent with their own perceptions of their clinical performance, and 90% reported they were likely to use the feedback in their practice. We discuss the implications of applying new technologies to evaluation of psychotherapy. (PsycINFO Database Record (c) 2019 APA, all rights reserved).","2019","2021-05-19 13:02:23","2021-05-19 13:02:23","","318-328","","2","56","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8054135667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JHF98CUJ","journalArticle","2020","","A Framework for Designing Compassionate and Ethical Artificial Intelligence and Artificial Consciousness","Interdisciplinary Description of Complex Systems","","1334-4684","","","Intelligence and consciousness have fascinated humanity for a long time and we have long sought to replicate this in machines. In this work, we show some design principles for a compassionate and conscious artificial intelligence. We present a computational framework for engineering intelligence, empathy, and consciousness in machines. We hope that this framework will allow us to better understand consciousness and design machines that are conscious and empathetic. Our hope is that this will also shift the discussion from fear of artificial intelligence towards designing machines that embed our cherished values. Consciousness, intelligence, and empathy would be worthy design goals that can be engineered in machines.","2020","2021-05-19 13:02:23","2021-05-19 13:02:23","","85-95","","2A","18","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 8615606273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6MBVRCJW","journalArticle","2019","","Acceptability of artificial intelligence (AI)-led chatbot services in healthcare: A mixed-methods study","Digital Health","","2055-2076","","","Background Artificial intelligence (AI) is increasingly being used in healthcare. Here, AI-based chatbot systems can act as automated conversational agents, capable of promoting health, providing education, and potentially prompting behaviour change. Exploring the motivation to use health chatbots is required to predict uptake; however, few studies to date have explored their acceptability. This research aimed to explore participants’ willingness to engage with AI-led health chatbots. Methods The study incorporated semi-structured interviews (N-29) which informed the development of an online survey (N-216) advertised via social media. Interviews were recorded, transcribed verbatim and analysed thematically. A survey of 24 items explored demographic and attitudinal variables, including acceptability and perceived utility. The quantitative data were analysed using binary regressions with a single categorical predictor. Results Three broad themes: ‘Understanding of chatbots’, ‘AI hesitancy’ and ‘Motivations for health chatbots’ were identified, outlining concerns about accuracy, cyber-security, and the inability of AI-led services to empathise. The survey showed moderate acceptability (67%), correlated negatively with perceived poorer IT skills OR = 0.32 [CI 95% :0.13-0.78] and dislike for talking to computers OR = 0.77 [CI 95% :0.60-0.99] as well as positively correlated with perceived utility OR = 5.10 [CI 95% :3.08-8.43], positive attitude OR = 2.71 [CI 95% :1.77-4.16] and perceived trustworthiness OR = 1.92 [CI 95% :1.13-3.25]. Conclusion Most internet users would be receptive to using health chatbots, although hesitancy regarding this technology is likely to compromise engagement. Intervention designers focusing on AI-led health chatbots need to employ user-centred and theory-based approaches addressing patients’ concerns and optimising user experience in order to achieve the best uptake and utilisation. Patients’ perspectives, motivation and capabilities need to be taken into account when developing and assessing the effectiveness of health chatbots.","2019","2021-05-19 13:02:23","2021-05-19 13:02:23","","","","","","","","Acceptability of artificial intelligence (AI)-led chatbot services in healthcare","","","","","","","English","","","","","Open WorldCat","","OCLC: 8653970612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZA2ZRP7","journalArticle","2021","Harris JD","Editorial Commentary: Personalized Hip Arthroscopy Outcome Prediction Using Machine Learning-The Future Is Here.","Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association","","0749-8063","","","Machine learning and artificial intelligence are increasingly used in modern health care, including arthroscopic and related surgery. Multiple high-quality, Level I evidence, randomized, controlled investigations have recently shown the ability of hip arthroscopy to successfully treat femoroacetabular impingement syndrome and labral tears. Contemporary hip preservation practice strives to continually refine and improve the value of care provision. Multiple single-center and multicenter prospective registries continue to grow as part of both United States-based and international hip preservation-specific networks and collaborations. The ability to predict postoperative patient-reported outcomes preoperatively holds great promise with machine learning. Machine learning requires massive amounts of data, which can easily be generated from electronic medical records and both patient- and clinician-generated questionnaires. On top of text-based data, imaging (e.g., plain radiographs, computed tomography, and magnetic resonance imaging) can be rapidly interpreted and used in both clinical practice and research. Formidable computational power is also required, using different advanced statistical methods and algorithms to generate models with the ability to predict individual patient outcomes. Efficient integration of machine learning into hip arthroscopy practice can reduce physicians' ""busywork"" of data collection and analysis. This can only improve the value of the patient experience, because surgeons have more time for shared decision making, with empathy, compassion, and humanity counterintuitively returning to medicine.","2021","2021-05-19 13:02:23","2021-05-19 13:02:23","","1498-1502","","5","37","","","Editorial Commentary","","","","","","","English","","","","","Open WorldCat","","OCLC: 9013334937","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"832S35F9","journalArticle","2019","Nadarzynski T; Miles O; Cowie A; Ridge D","Acceptability of artificial intelligence (AI)-led chatbot services in healthcare: A mixed-methods study.","Digital health","","2055-2076","","","Background: Artificial intelligence (AI) is increasingly being used in healthcare. Here, AI-based chatbot systems can act as automated conversational agents, capable of promoting health, providing education, and potentially prompting behaviour change. Exploring the motivation to use health chatbots is required to predict uptake; however, few studies to date have explored their acceptability. This research aimed to explore participants' willingness to engage with AI-led health chatbots. Methods: The study incorporated semi-structured interviews (N-29) which informed the development of an online survey (N-216) advertised via social media. Interviews were recorded, transcribed verbatim and analysed thematically. A survey of 24 items explored demographic and attitudinal variables, including acceptability and perceived utility. The quantitative data were analysed using binary regressions with a single categorical predictor. Results: Three broad themes: 'Understanding of chatbots', 'AI hesitancy' and 'Motivations for health chatbots' were identified, outlining concerns about accuracy, cyber-security, and the inability of AI-led services to empathise. The survey showed moderate acceptability (67%), correlated negatively with perceived poorer IT skills OR = 0.32 [CI95%:0.13-0.78] and dislike for talking to computers OR = 0.77 [CI95%:0.60-0.99] as well as positively correlated with perceived utility OR = 5.10 [CI95%:3.08-8.43], positive attitude OR = 2.71 [CI95%:1.77-4.16] and perceived trustworthiness OR = 1.92 [CI95%:1.13-3.25]. Conclusion: Most internet users would be receptive to using health chatbots, although hesitancy regarding this technology is likely to compromise engagement. Intervention designers focusing on AI-led health chatbots need to employ user-centred and theory-based approaches addressing patients' concerns and optimising user experience in order to achieve the best uptake and utilisation. Patients' perspectives, motivation and capabilities need to be taken into account when developing and assessing the effectiveness of health chatbots.","2019","2021-05-19 13:02:23","2021-05-19 13:02:23","","","","","5","","","Acceptability of artificial intelligence (AI)-led chatbot services in healthcare","","","","","","","English","","","","","Open WorldCat","","OCLC: 8213188946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PW426P9L","journalArticle","2019","Powell J","Trust Me, I'm a Chatbot: How Artificial Intelligence in Health Care Fails the Turing Test.","Journal of medical Internet research","","1439-4456","","","Over the next decade, one issue which will dominate sociotechnical studies in health informatics is the extent to which the promise of artificial intelligence in health care will be realized, along with the social and ethical issues which accompany it. A useful thought experiment is the application of the Turing test to user-facing artificial intelligence systems in health care (such as chatbots or conversational agents). In this paper I argue that many medical decisions require value judgements and the doctor-patient relationship requires empathy and understanding to arrive at a shared decision, often handling large areas of uncertainty and balancing competing risks. Arguably, medicine requires wisdom more than intelligence, artificial or otherwise. Artificial intelligence therefore needs to supplement rather than replace medical professionals, and identifying the complementary positioning of artificial intelligence in medical consultation is a key challenge for the future. In health care, artificial intelligence needs to pass the implementation game, not the imitation game.","2019","2021-05-19 13:02:37","2021-05-19 13:02:37","","","","10","21","","","Trust Me, I'm a Chatbot","","","","","","","English","","","","","Open WorldCat","","OCLC: 8292323455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V3D64FVI","journalArticle","2021","Irfan F","Artificial Intelligence: Help or Hindrance for Family Physicians?","Pakistan journal of medical sciences","","1682-024X","","","The use of Artificial Intelligence (AI) and related technologies is rapidly increasing and its application in clinical practice is a promising area of development. Artificial Intelligence can be a solution in the future as a physician's new assistant; AI-physician combinations can act like models of 'peaceful co-existence'. While it has the potential to mold many dimensions of patient care and can augment quality improvement, it cannot replace a family physician's diagnostic intelligence, empathy and relationships. Physicians need to strike a balance between these combinations for better health outcomes without increasing patients' frustration.","2021","2021-05-19 13:02:37","2021-05-19 13:02:37","","","","1","37","","","Artificial Intelligence","","","","","","","English","","","","","Open WorldCat","","OCLC: 8880086357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAXKQECY","journalArticle","2019","","ARTIFICIAL INTELLIGENCE, EMPATHY AND INCLUSION: A DESIGN PROBLEM","Ergodesign & HCI","","2317-8876","","","People already have crucial issues in their lives decided by mathematical algorithms (learning evaluation, granting pensions or work productivity monitoring, for example). This article asks: How human beings interact with these tools in these situations? What is their experience? How to overcome empathy and inclusion issues when machines take decisions?","2019","2021-05-19 13:02:37","2021-05-19 13:02:37","","51-63","","Especial","7","","","ARTIFICIAL INTELLIGENCE, EMPATHY AND INCLUSION","","","","","","","English","","","","","Open WorldCat","","OCLC: 8864800288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
