"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2WVQ98JH","conferencePaper","2016","Hall, Lynne; Hume, Colette; Tazzyman, Sarah; Deshmukh, Amol; Janarthanam, Srinivasan; Hastie, Helen; Aylett, Ruth; Castellano, Ginevra; Papadopoulos, Fotis; Jones, Aidan; Corrigan, Lee J.; Paiva, Ana; Alves Oliveira, Patrícia; Ribeiro, Tiago; Barendregt, Wolmet; Serholt, Sofia; Kappas, Arvid","Map Reading with an Empathic Robot Tutor","The Eleventh ACM/IEEE International Conference on Human Robot Interaction","978-1-4673-8370-7","","","","In this video submission, we describe a scenario developed in the EMOTE project. The overall goal of the EMOTE project is to develop an empathic robot tutor for 11-13 year old school students in an educational setting. The pedagogical domain here is to assist students in learning and testing their map-reading skills typically learned as part of the geography curriculum in schools. We show this scenario with a NAO robot interacting with the students whilst performing map-reading tasks on a touch-screen device in this video.","2016","2021-05-19 12:52:09","2021-05-19 12:52:09","","567","","","","","","","HRI '16","","","","IEEE Press","","","","","","","","","event-place: Christchurch, New Zealand","","","","empathy; robot-child interaction; robotic tutor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YU4SDZFA","conferencePaper","2015","Seo, Stela H.; Geiskkovitch, Denise; Nakane, Masayuki; King, Corey; Young, James E.","Poor Thing! Would You Feel Sorry for a Simulated Robot? A Comparison of Empathy toward a Physical and a Simulated Robot","Proceedings of the Tenth Annual ACM/IEEE International Conference on Human-Robot Interaction","978-1-4503-2883-8","","10.1145/2696454.2696471","https://doi.org/10.1145/2696454.2696471","In designing and evaluating human-robot interactions and interfaces, researchers often use a simulated robot due to the high cost of robots and time required to program them. However, it is important to consider how interaction with a simulated robot differs from a real robot; that is, do simulated robots provide authentic interaction? We contribute to a growing body of work that explores this question and maps out simulated-versus-real differences, by explicitly investigating empathy: how people empathize with a physical or simulated robot when something bad happens to it. Our results suggest that people may empathize more with a physical robot than a simulated one, a finding that has important implications on the generalizability and applicability of simulated HRI work. Empathy is particularly relevant to social HRI and is integral to, for example, companion and care robots. Our contribution additionally includes an original and reproducible HRI experimental design to induce empathy toward robots in laboratory settings, and an experimentally validated empathy-measuring instrument from psychology for use with HRI.","2015","2021-05-19 12:52:09","2021-05-19 12:52:09","","125–132","","","","","","","HRI '15","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Portland, Oregon, USA","","","","empathy; human-robot interaction; robot embodiment; simulated interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N83EQZ6Y","book","2020","","HAI '20: Proceedings of the 8th International Conference on Human-Agent Interaction","","978-1-4503-8054-6","","","","It is our great pleasure to welcome you to the Eighth International Conference on Human-Agent Interaction HAI 2020 (Virtual Conference); hosted by the Western Sydney University (Australia) and supported by Chalmers University of Technology (Sweden).The conference is a venue with an interdisciplinary nature to discuss and disseminate state-ofthe- art research on topics related to human interactions with a range of agent systems, including physical robots and humanoids, virtual agents, socially interactive agents, and Artificially Intelligent (AI) agents. The topical areas of the conference include user studies, frameworks, simulations, technical developments and more within Human Agent and Robotic Interaction. The conference brings together a large variety of multidisciplinary research groups, companies, and researchers looking into the broader area of agents and robotics across Australia, Japan and the rest of the world.The theme for HAI 2020 is ""Artificial Intelligence + Experience Design."" The recent advent of AI has motivated researchers to focus on several algorithmic prospects in developing intelligent robotic agents and their interactions. Progressively, AI advances are leading to exciting outcomes in the HAI field and, at the same time, are opening up for a wide perspective on how to design intelligent robotic agents. For example, how to combine artificial intelligence and user experience design approaches in human-agent interaction. We are looking forward to sharing the latest research results of HAI that contribute a broad range of disciplines.Three keynote talks are featured. The first is titled ""We're in This Together: Social Robots in Group, Organizational, and Community Interactions"", by Associate Prof. Selma Šabanović, Indiana University Bloomington, USA. The second is titled ""What kind of human-centric robotics do we need? Investigations from human-robot interactions in socially assistive scenarios"", by Prof. Ginevra Castellano, Uppsala University, Sweden. The third is an industry talk titled ""The rapid rise in drone technology"", by Sebastian Robertson, CEO of BIRDI, Australia. Their keynote talks will provide cross-disciplinary examples of novel HAI research and applications that are highly inspiring for the HAI audience and research community.This year's submissions have come from more than 25 countries and cover leading-edge topics including human and machine learning, conversational agents, empathy and trust of social robots, social drones, social presence, robot applications, virtual agent applications and novel perspectives of HAI. With an acceptance rate of 38% (25 papers out of 65 submissions), the program committee has again set a high quality standard. In addition, 26 out of the 35 latebreaking poster papers submissions were accepted.","2020","2021-05-19 12:52:09","2021-05-19 12:52:09","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5C99JYP7","conferencePaper","2021","Burns, Rachael Bevill; Seifi, Hasti; Lee, Hyosang; Kuchenbecker, Katherine J.","A Haptic Empathetic Robot Animal for Children with Autism","Companion of the 2021 ACM/IEEE International Conference on Human-Robot Interaction","978-1-4503-8290-8","","10.1145/3434074.3446352","https://doi.org/10.1145/3434074.3446352","Children with autism and their families could greatly benefit from increased support resources. While robots are already being introduced into autism therapy and care, we propose that these robots could better understand the child's needs and provide enriched interaction if they utilize touch. We present our plans, both completed and ongoing, for a touch-perceiving robot companion for children with autism. We established and validated touch-perception requirements for an ideal robot companion through interviews with 11 autism specialists. Currently, we are evaluating custom fabric-based tactile sensors that enable the robot to detect and identify various touch communication gestures. Finally, our robot companion will react to the child's touches through an emotion response system that will be customizable by a therapist or caretaker.","2021","2021-05-19 12:52:09","2021-05-19 12:52:09","","583–585","","","","","","","HRI '21 Companion","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Boulder, CO, USA","","","","socially assistive robotics; robot-assisted therapy; tactile sensors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNJGJPUS","conferencePaper","2019","Okanda, Mako; Taniguchi, Kosuke; Itakura, Shoji","The Role of Animism Tendencies and Empathy in Adult Evaluations of Robot","Proceedings of the 7th International Conference on Human-Agent Interaction","978-1-4503-6922-0","","10.1145/3349537.3351891","https://doi.org/10.1145/3349537.3351891","We investigated whether Japanese adults' beliefs about friendship and morality toward robots differing in appearance (i.e., humanoid, dog-like, and egg-shaped) related to their animism tendencies and empathy. University students responded to questionnaires regarding three animism tendencies (i.e., general animism or a tendency to believe souls or gods in nonliving things, aliveness animism or a tendency to consider nonliving things as live entities, and agentic animisms or a tendency to attribute biological, artifactual, psychological, perceptual, and naming properties) and empathy. We found that friendship and morality were related to slightly different animism tendencies and empathy even though they shared some major factors. Aliveness animism, as well as a tendency to attribute perceptual and name properties toward robots, might be necessary for an individual to believe that robots could be social agents. Participants who responded that robots could be their friends showed a tendency to feel a soul in manmade objects and a strong self-oriented emotional reactivity, whereas participants who answered that robots were moral beings showed a tendency to exhibit strong emotional susceptibility. We discuss implications of these results and reasons why people feel that robots have a mind or consciousness.","2019","2021-05-19 12:52:09","2021-05-19 12:52:09","","51–58","","","","","","","HAI '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Kyoto, Japan","","","","empathy; human-robot interaction; animism; robots' perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZXJ8TCRC","conferencePaper","2020","Toxtli, Carlos; Richmond-Fuller, Angela; Savage, Saiph","Reputation Agent: Prompting Fair Reviews in Gig Markets","Proceedings of The Web Conference 2020","978-1-4503-7023-3","","10.1145/3366423.3380199","https://doi.org/10.1145/3366423.3380199","Our study presents a new tool, Reputation Agent, to promote fairer reviews from requesters (employers or customers) on gig markets. Unfair reviews, created when requesters consider factors outside of a worker’s control, are known to plague gig workers and can result in lost job opportunities and even termination from the marketplace. Our tool leverages machine learning to implement an intelligent interface that: (1) uses deep learning to automatically detect when an individual has included unfair factors into her review (factors outside the worker’s control per the policies of the market); and (2) prompts the individual to reconsider her review if she has incorporated unfair factors. To study the effectiveness of Reputation Agent, we conducted a controlled experiment over different gig markets. Our experiment illustrates that across markets, Reputation Agent, in contrast with traditional approaches, motivates requesters to review gig workers’ performance more fairly. We discuss how tools that bring more transparency to employers about the policies of a gig market can help build empathy thus resulting in reasoned discussions around potential injustices towards workers generated by these interfaces. Our vision is that with tools that promote truth and transparency we can bring fairer treatment to gig workers.","2020","2021-05-19 12:52:09","2021-05-19 12:52:09","","1228–1240","","","","","","","WWW '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Taipei, Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XIFDV5L4","conferencePaper","2018","Hu, Tianran; Xu, Anbang; Liu, Zhe; You, Quanzeng; Guo, Yufan; Sinha, Vibha; Luo, Jiebo; Akkiraju, Rama","Touch Your Heart: A Tone-Aware Chatbot for Customer Care on Social Media","Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems","978-1-4503-5620-6","","10.1145/3173574.3173989","https://doi.org/10.1145/3173574.3173989","Chatbot has become an important solution to rapidly increasing customer care demands on social media in recent years. However, current work on chatbot for customer care ignores a key to impact user experience - tones. In this work, we create a novel tone-aware chatbot that generates toned responses to user requests on social media. We first conduct a formative research, in which the effects of tones are studied. Significant and various influences of different tones on user experience are uncovered in the study. With the knowledge of effects of tones, we design a deep learning based chatbot that takes tone information into account. We train our system on over 1.5 million real customer care conversations collected from Twitter. The evaluation reveals that our tone-aware chatbot generates as appropriate responses to user requests as human agents. More importantly, our chatbot is perceived to be even more empathetic than human agents.","2018","2021-05-19 12:52:09","2021-05-19 12:52:09","","1–12","","","","","","","CHI '18","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Montreal QC, Canada","","","","social media; deep learning; chatbot; customer care","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4C52JT4C","conferencePaper","2020","Harilal, Nidhin; Shah, Rushil; Sharma, Saumitra; Bhutani, Vedanta","CARO: An Empathetic Health Conversational Chatbot for People with Major Depression","Proceedings of the 7th ACM IKDD CoDS and 25th COMAD","978-1-4503-7738-6","","10.1145/3371158.3371220","https://doi.org/10.1145/3371158.3371220","There has been a rise in the number of patients suffering from major depression over the past decade. Most of the patients are reluctant and do not open up for councelling services. Conversational applications such as chatbots have been found efficient in overcoming alcohol addiction. Effective treatments can tackle depression, but only 10% of affected patients are able to avail such treatments mainly due to lack of resources and social stigma associated with mental disorders. We propose CARO, a chatbot app, which is capable of performing empathetic conversations and providing medical advice for people with major depression. CARO will be able to sense the conversational context, its intent and the associated emotions.","2020","2021-05-19 12:52:10","2021-05-19 12:52:10","","349–350","","","","","","","CoDS COMAD 2020","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Hyderabad, India","","","","Chatbot; Depression; Empathetic Response; Medical Advice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRPTBT8M","conferencePaper","2016","Liu, Xin; London, Kati","T.A.I: A Tangible AI Interface to Enhance Human-Artificial Intelligence (AI) Communication Beyond the Screen","Proceedings of the 2016 ACM Conference on Designing Interactive Systems","978-1-4503-4031-1","","10.1145/2901790.2901896","https://doi.org/10.1145/2901790.2901896","Social and emotional intelligence of computer systems is increasingly important in human-AI (Artificial Intelligence) interactions. This paper presents a tangible AI interface, T.A.I, that enhances physical engagement in digital communication between users and a conversational AI agent. We describe a compact, pneumatically shape-changing hardware design with a rich set of physical gestures that actuate on mobile devices during real-time conversations. Our user study suggests that the physical presence provided by T.A.I increased users' empathy for, and social connection with the virtual intelligent system, leading to an improved Human-AI communication experience.","2016","2021-05-19 12:52:10","2021-05-19 12:52:10","","281–285","","","","","","","DIS '16","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Brisbane, QLD, Australia","","","","affective communication; shape-changing interface; social agent; tangible interface","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZISLTLJ5","conferencePaper","2015","Deshmukh, Amol; Jones, Aidan; Janarthanam, Srinivasan; Foster, Mary Ellen; Ribeiro, Tiago; Corrigan, Lee Joseph; Aylett, Ruth; Paiva, Ana; Papadopoulos, Fotios; Castellano, Ginevra","Empathic Robotic Tutors: Map Guide","Proceedings of the Tenth Annual ACM/IEEE International Conference on Human-Robot Interaction Extended Abstracts","978-1-4503-3318-4","","10.1145/2701973.2702693","https://doi.org/10.1145/2701973.2702693","In this demonstration we describe a scenario developed in the EMOTE project. The overall goal of the project is to develop an empathic robot tutor for 11-13 year old school students in an educational setting. We are aiming to develop an empathic robot tutor to teach map reading skills with this scenario on a touch-screen device.","2015","2021-05-19 12:52:10","2021-05-19 12:52:10","","311","","","","","","","HRI'15 Extended Abstracts","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Portland, Oregon, USA","","","","empathy; human-robot interaction; robotic tutors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
